Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Directional Deformation (mm)
8324	12.5609827	14.69975185	-234.9699402	7.538912428e-005
8325	19.92006302	14.70333385	-234.4875183	5.313881246e-005
8326	18.83928108	13.66723537	-226.7054901	3.431103437e-004
8327	32.84563446	13.67121696	-225.1342163	2.941724517e-004
8328	25.80554199	13.67125225	-226.0496674	3.18634477e-004
8329	33.14553452	9.870140076	-193.2488861	2.133578619e-003
8330	31.23792076	12.67530632	-217.4818878	6.606563261e-004
8331	25.94244957	8.999476433	-186.3319397	2.73167575e-003
8332	17.83395004	12.66575146	-218.9124298	7.121458339e-004
8333	-2.755972624	10.74110508	-203.6869507	1.672662961e-003
8334	-15.56206608	10.74068451	-203.1066742	1.674488203e-003
8335	-15.09614372	9.846150398	-195.2736511	2.162790679e-003
8336	-8.557724953	8.988824844	-187.835144	2.689806252e-003
8337	-8.211958885	8.166721344	-180.0190582	3.226535455e-003
8338	195.3370972	9.873735428	-17.31418228	6.590194971e-002
8339	164.1992798	6.599788666	4.661913872	6.161399506e-002
8340	33.5556221	7.389938831	169.1926727	4.055397767e-003
8341	43.7352562	7.375700474	166.7017517	4.18274567e-003
8342	41.99769592	9.0064888	183.4485474	2.742282732e-003
8343	38.59089661	5.27374649	144.384552	6.369423318e-003
8344	41.90378952	6.611492634	158.9598236	4.939562587e-003
8345	40.35112762	5.890507698	151.226059	5.704477189e-003
8346	24.13673782	8.167361259	178.5888062	3.341679076e-003
8347	34.94677353	8.178905487	176.9059601	3.380476301e-003
8348	183.3784332	8.989261627	41.58315659	5.554540985e-002
8349	175.969101	8.972063065	65.81347656	4.087323032e-002
8350	228.5137024	14.65139294	54.59550095	3.492765609e-002
8351	196.9331207	10.74281216	52.14689636	4.899677151e-002
8352	211.8926849	12.63692284	56.93120575	4.196725786e-002
8353	90.49588776	1.260562897	-9.102222443	2.732341454e-002
8354	219.3191681	13.63333321	59.41881943	3.726991054e-002
8355	56.08375549	8.155748367	171.1445465	3.570834224e-003
8356	84.46912384	11.68846416	194.1155853	1.018945909e-003
8357	80.98714447	12.65765285	204.0916443	5.396464644e-004
8358	72.01545715	11.68701363	199.0592499	9.838699953e-004
8359	47.03157806	11.70581532	206.5544281	1.030918156e-003
8360	34.29320908	11.70128822	209.0091095	1.081670121e-003
8361	35.10727692	12.66843128	216.8353424	6.464799753e-004
8362	86.24069977	14.70602036	218.9821014	-4.264326847e-005
8363	79.32926941	14.70408058	221.5641785	-6.036587763e-005
8364	72.32459259	14.69890404	223.9080963	-6.447010037e-005
8365	65.21891022	14.70384693	226.1183167	-6.097746308e-005
8366	58.09666061	14.70733452	228.0789337	-5.179710172e-005
8367	50.9516449	14.70988369	229.8000946	-3.85010388e-005
8368	43.77980804	14.70046329	231.2022247	-1.837932651e-005
8369	21.72031212	13.65359211	226.342041	3.362647192e-004
8370	21.84353256	14.68837357	234.2042542	4.9474977e-005
8371	36.53851318	14.7060976	232.4990845	9.856409022e-007
8372	29.25535965	14.69819736	233.4680481	2.472711991e-005
8373	84.24988556	7.368399143	150.2618103	5.435465937e-003
8374	83.63834381	13.66579437	211.5416718	1.959521256e-004
8375	94.37073517	7.375716686	144.2097931	6.187759027e-003
8376	93.19534302	14.696455	216.0363922	-9.433359871e-006
8377	90.30337524	13.66566849	208.7824402	2.213505894e-004
8378	100.0529556	14.69359112	212.9236145	3.622823641e-005
8379	106.8728561	14.68283939	209.4936218	1.01379122e-004
8380	113.5765839	14.67644024	205.8818054	1.86244705e-004
8381	96.82631683	11.68620586	188.235611	1.134196737e-003
8382	139.3980408	14.66548634	189.2531586	8.116813319e-004
8383	87.98558807	8.155069351	157.1368866	4.428730335e-003
8384	98.46850586	8.155903816	150.7990112	5.082099051e-003
8385	89.86721802	9.852876663	174.0894775	2.45483011e-003
8386	93.35031891	10.74778843	181.1218109	1.736895911e-003
8387	116.4857712	13.6394434	195.1511536	5.099843747e-004
8388	133.180603	14.66217327	193.64888	6.02831733e-004
8389	122.9009171	13.63478851	191.1333466	6.536275805e-004
8390	118.9898453	12.63639736	184.33461	1.016552574e-003
8391	129.1645966	13.63267708	186.9376984	8.371696936e-004
8392	106.8261185	9.831886292	164.0057373	3.081119303e-003
8393	102.6273346	8.975655556	157.4063416	4.034115136e-003
8394	162.6180878	14.68370914	169.9052277	2.162332976e-003
8395	157.6365051	13.65046215	163.8360443	2.567858928e-003
8396	142.5985107	11.67758369	156.3439331	3.41400937e-003
8397	167.976593	14.68926239	164.6686249	2.669564083e-003
8398	161.2816467	11.71492577	137.4658356	6.720505098e-003
8399	131.7728729	8.994878769	134.2102966	7.767769603e-003
8400	155.5703278	10.78453064	132.0833893	8.140350474e-003
8401	181.4370422	13.67675591	137.3472443	6.690599093e-003
8402	187.3107758	14.70513439	142.4857483	5.743402653e-003
8403	187.485733	9.009106636	-16.59684372	6.607040268e-002
8404	226.7069397	14.66150379	61.95624924	3.213622767e-002
8405	209.927002	12.63783264	63.82409286	3.831073991e-002
8406	217.3160553	13.64111137	66.57688141	3.384589945e-002
8407	186.0267029	8.997900009	-27.94893074	6.22413645e-002
8408	205.244339	12.64501667	77.73545074	3.082976764e-002
8409	212.4998322	13.65175343	80.86946106	2.706029409e-002
8410	219.6842499	14.68105984	83.91650391	2.338193372e-002
8411	216.8777008	14.68869781	91.0712738	2.062471867e-002
8412	209.7727814	13.65684223	87.80238342	2.39042929e-002
8413	203.6756287	13.65849876	101.1727371	1.806760883e-002
8414	210.6472321	14.70020962	104.8713303	1.558252916e-002
8415	199.75737	14.69825935	124.3399048	9.740679161e-003
8416	196.9216919	13.65990829	113.7825623	1.334869194e-002
8417	176.7262115	11.69129276	116.5918198	1.304285433e-002
8418	173.0862274	11.69564533	121.992691	1.110293942e-002
8419	192.7649384	9.856019974	-35.15615463	5.910902109e-002
8420	126.477272	8.174191475	128.467804	9.218745618e-003
8421	180.9177399	8.991062164	-51.30191422	4.9942224e-002
8422	173.3218079	8.162620544	-49.18817902	5.012590191e-002
8423	163.3226013	7.356146812	54.40079117	4.527846977e-002
8424	171.6425781	7.375365734	-15.48856258	6.297112122e-002
8425	168.4554749	7.375988007	-36.41435242	5.523080108e-002
8426	165.6868134	7.366200924	-47.08325195	4.954736141e-002
8427	157.9617157	6.59771204	-44.98840332	4.831895785e-002
8428	176.1651764	8.166326523	-37.93075943	5.641235111e-002
8429	178.2102966	8.168857574	-26.8862896	6.147102977e-002
8430	162.4006042	6.598589897	-24.59638023	5.742257053e-002
8431	155.1150208	5.932519436	-24.16801262	5.462256013e-002
8432	146.8869781	5.169367313	-19.86416626	5.197367136e-002
8433	154.6645813	5.833872795	-19.44046593	5.555207463e-002
8434	139.6794281	4.484515667	-7.748175621	5.00942333e-002
8435	148.428421	5.204512596	-7.908105373	5.433668412e-002
8436	112.8292923	2.71233511	25.08979034	3.564457438e-002
8437	151.5138092	5.875170708	38.56621933	4.861487832e-002
8438	154.6149139	5.877238274	23.35089111	5.459087697e-002
8439	155.4980774	5.854437828	13.83759689	5.689412865e-002
8440	148.9690247	5.235766411	3.360184431	5.482010965e-002
8441	147.1453552	5.123147488	12.51562977	5.320741184e-002
8442	142.6513519	4.708610535	2.507483721	5.17585795e-002
8443	138.3631592	4.612211704	29.55520058	4.595418795e-002
8444	128.941864	3.902763844	30.09451866	4.173626075e-002
8445	126.085022	3.904385567	40.49611664	3.810843191e-002
8446	119.7919693	3.546066046	43.94948578	3.486418063e-002
8447	133.3408508	4.508518219	43.29792404	4.010960765e-002
8448	131.9565887	4.53503561	48.32059097	3.804443259e-002
8449	124.0503693	4.527407646	65.81939697	2.990868052e-002
8450	113.1120071	7.406167507	130.4403687	8.704356333e-003
8451	146.85466	5.889987469	54.1241188	4.086850458e-002
8452	154.1178589	6.607419014	57.07510376	4.164116399e-002
8453	189.8544922	11.69110966	93.70396423	2.352022057e-002
8454	183.5262604	11.67627144	105.3151321	1.776797762e-002
8455	170.2247162	10.75238037	112.0670776	1.501665611e-002
8456	182.8645172	10.75302601	89.99062347	2.609072726e-002
8457	175.8008881	9.849537849	86.4037323	2.830524136e-002
8458	176.8012848	10.74682426	101.2784195	2.000964196e-002
8459	169.9685059	9.844390869	97.28427124	2.212185245e-002
8460	161.3838654	7.359441757	60.00430298	4.196134614e-002
8461	130.9430542	5.173610687	69.56407166	3.03377401e-002
8462	146.6094055	7.352279186	90.14349365	2.424597915e-002
8463	132.9510956	5.850988388	81.74993134	2.600611151e-002
8464	139.7579193	6.581857681	85.95362854	2.529191806e-002
8465	135.2783966	7.406479836	107.2840271	1.608135972e-002
8466	128.9972382	6.635986328	102.3215637	1.746716225e-002
8467	126.0465393	6.645922184	106.0993881	1.593243178e-002
8468	121.4188461	5.209282398	85.83537292	2.251453043e-002
8469	103.232048	2.271951199	34.05599594	3.050595296e-002
8470	111.4522476	2.757326841	33.1060791	3.387947072e-002
8471	122.3281937	4.164925575	59.0442009	3.157220999e-002
8472	110.2011719	3.278324604	56.56061172	2.860464701e-002
8473	93.76108551	1.95652914	43.81962204	2.574892278e-002
8474	104.8899918	2.885027885	54.43548584	2.748219049e-002
8475	53.77381134	7.34623909	163.4239197	4.37270819e-003
8476	48.92202759	5.768952847	147.2351685	6.121805654e-003
8477	46.16522217	4.991154194	138.6167908	7.023798844e-003
8478	57.7789917	5.775983334	144.0756226	6.48019477e-003
8479	54.86332703	4.989714146	135.3913269	7.489760264e-003
8480	65.75484467	6.592442989	150.4449921	5.667885944e-003
8481	80.58959198	6.620492935	143.3911133	6.471030702e-003
8482	58.06482697	4.485203743	127.2841873	8.517432434e-003
8483	117.0680542	5.941493511	104.7438812	1.572376641e-002
8484	104.0861588	7.394356728	137.599762	7.24646361e-003
8485	95.11174011	6.639907837	134.4525604	7.872382412e-003
8486	99.74848938	6.659026623	131.3048706	8.481232726e-003
8487	61.94651031	4.748822212	129.0706787	8.379554856e-003
8488	61.89190674	4.105819225	120.0527573	9.538223821e-003
8489	67.41671753	4.760334969	126.459259	8.848795915e-003
8490	90.35952759	6.626601219	137.5218506	7.338972409e-003
8491	86.43795776	5.906157494	130.6937561	8.506362065e-003
8492	64.0754776	4.682343006	127.1140289	8.681462532e-003
8493	103.8893433	5.991854668	118.5736084	1.129859265e-002
8494	92.39659882	4.850252628	110.9726715	1.247856108e-002
8495	113.9098587	5.939084053	108.1309814	1.449703086e-002
8496	85.236763	3.779458284	99.1678772	1.429816348e-002
8497	104.5867386	4.83136034	99.23443604	1.620745206e-002
8498	90.05644226	3.375588179	87.02924347	1.729147698e-002
8499	81.97669983	3.23652792	92.06925964	1.524734125e-002
8500	90.42113495	2.755978584	73.05416107	2.00979739e-002
8501	57.72796631	2.232426643	91.35446167	1.253609753e-002
8502	47.81707001	1.314891577	78.58927155	1.209406946e-002
8503	31.25285339	-0.3343737721	41.307621	7.159737834e-003
8504	38.61948013	-0.3158288598	35.44834518	8.337784493e-003
8505	14.87757111	4.546710491	139.8820496	6.439437129e-003
8506	12.20377541	5.220373631	148.3246002	5.751680419e-003
8507	-80.50079346	4.071220398	107.8964615	4.685697604e-003
8508	-93.48192596	5.184722424	115.2619247	4.025816907e-003
8509	-104.3209534	6.605156898	126.9609833	3.261615802e-003
8510	-98.98303986	5.881429195	121.1118469	3.64700486e-003
8511	-65.70141602	13.65059757	217.6587219	4.679704659e-004
8512	101.2436066	2.918304682	-61.89894104	2.492929525e-002
8513	-44.75392151	8.079668999	-173.6845398	3.057255981e-003
8514	54.76152039	7.369389057	-163.3441162	4.375045592e-003
8515	41.83988953	6.612186432	-158.984314	4.945964974e-003
8516	58.61725616	5.875786304	-144.9481354	6.396853223e-003
8517	51.90357971	6.612055779	-155.9876556	5.17912531e-003
8518	-32.97856522	8.948420525	-184.7325134	2.625583647e-003
8519	-44.65260315	7.297753334	-165.635849	3.514614946e-003
8520	-31.94848251	8.106520653	-176.7558441	3.132073061e-003
8521	-30.86676216	7.309395313	-168.8701477	3.638739145e-003
8522	-29.23145676	6.531672955	-160.9035645	4.161829565e-003
8523	8.086445808	7.415836334	-172.5615997	3.854021088e-003
8524	2.79102397	7.440826893	-172.9817505	3.801390221e-003
8525	2.902714491	6.692689896	-165.227951	4.380664905e-003
8526	16.58658028	6.629901886	-163.7484436	4.570243163e-003
8527	-2.141265154	6.075823307	-158.5634613	4.817854915e-003
8528	12.11948013	6.735039234	-165.2580719	4.43471481e-003
8529	8.864076614	6.031382561	-157.8374023	4.996808457e-003
8530	31.72957802	6.600274563	-161.1771545	4.786039881e-003
8531	39.39082718	5.89304924	-151.5084229	5.686976692e-003
8532	19.59480858	5.897998333	-155.3699799	5.273985607e-003
8533	29.6183033	5.873505592	-153.4949799	5.480488653e-003
8534	14.31495094	5.936633587	-156.3785858	5.156873613e-003
8535	6.980158806	5.318904877	-149.8188477	5.59078444e-003
8536	17.4966011	5.235467434	-147.9725647	5.867223535e-003
8537	-0.9612384439	3.728403807	-130.075882	6.749931799e-003
8538	53.86089706	3.481039047	-114.6856384	9.933613001e-003
8539	45.84724045	3.785476923	-122.5507889	8.748649634e-003
8540	34.78294373	4.589803219	-136.8557434	7.065504633e-003
8541	37.6340065	4.100472927	-129.6465149	7.805550922e-003
8542	4.678313255	3.154835701	-122.0195084	7.372715572e-003
8543	9.852228165	3.133280754	-121.4003372	7.579711564e-003
8544	20.09436417	2.955333471	-117.5062866	8.172689377e-003
8545	11.75514317	1.273564577	-90.44189453	8.464536222e-003
8546	-129.1733093	8.981722832	136.5453949	2.034742465e-003
8547	-66.07928467	1.387246847	65.95328522	5.072143722e-003
8548	-88.19527435	4.513529301	109.057991	4.385058219e-003
8549	-82.20764923	3.895133972	103.6670074	4.718227501e-003
8550	-179.043335	14.65262222	152.1412964	1.768206346e-004
8551	-184.0204926	14.6687727	146.2755737	1.726288303e-004
8552	-188.8476715	14.69198513	140.2782593	1.685127557e-004
8553	-103.5188522	3.962506056	83.81463623	4.348839411e-003
8554	-69.80706024	1.798444033	72.69306183	5.172325473e-003
8555	-94.11351776	3.715317965	89.54019165	4.568925306e-003
8556	-112.3065948	6.591919422	119.7613983	3.184020898e-003
8557	-204.1804504	11.69731426	56.18941116	8.247301366e-004
8558	-232.8208923	14.64452171	31.13730049	1.539801104e-004
8559	-231.7076263	14.64610481	38.62931824	1.54661123e-004
8560	-225.0471649	13.62098598	30.69197655	3.33970803e-004
8561	-211.7911987	12.65093231	57.734375	5.625898893e-004
8562	-223.9620209	13.62313461	37.90468216	3.350627367e-004
8563	-221.1300659	13.63204956	52.23491669	3.350409372e-004
8564	-213.4946442	12.64744949	50.95682144	5.609152822e-004
8565	-196.4836273	10.76647854	54.58087921	1.116548106e-003
8566	-184.3049927	11.69392109	104.2433929	8.7033402e-004
8567	-123.5768738	8.153512001	130.9838409	2.414373057e-003
8568	-147.6804199	5.142546654	-8.177571297	3.413765626e-003
8569	-195.7777557	11.71432877	81.10243225	8.382696706e-004
8570	-190.4269104	11.70079517	92.71839142	8.537431313e-004
8571	-185.4013214	9.874504089	63.91716766	1.439537641e-003
8572	-182.3969574	13.65795994	135.8276367	3.662403287e-004
8573	-171.4763794	12.64900875	137.0323792	6.233173622e-004
8574	-113.201149	3.612354279	60.82330704	4.326550425e-003
8575	-188.366333	10.78351974	78.50308228	1.135341449e-003
8576	-169.4350586	11.68225002	126.8301086	9.046650007e-004
8577	-173.4910736	11.68657303	121.2852554	8.952117696e-004
8578	-163.0093842	10.74679184	122.2450027	1.223427603e-003
8579	-156.6438904	9.844922066	117.5503006	1.562775878e-003
8580	-167.4445496	9.852678299	101.7098465	1.517138571e-003
8581	-154.0401306	8.992006302	107.8798523	1.891159172e-003
8582	-160.8111725	8.995991707	97.57131958	1.856238441e-003
8583	-154.1115112	8.17363739	93.53168488	2.204333896e-003
8584	-140.1032562	8.14464283	112.9955902	2.302335588e-003
8585	-133.8939667	7.348093033	108.0643387	2.670731419e-003
8586	-141.1180573	7.373895645	98.9020462	2.606014277e-003
8587	-109.267952	4.560185432	88.8598175	4.06090885e-003
8588	-134.6270905	6.616178513	94.42523193	2.965703743e-003
8589	-132.0740967	3.893651247	7.495765209	4.001218713e-003
8590	-147.3569183	7.381155491	89.48352051	2.559038194e-003
8591	-159.7304077	8.160405159	83.29682159	2.176765292e-003
8592	-152.8521881	7.384453773	79.80683136	2.520334419e-003
8593	-145.8641663	6.641282558	76.49964142	2.865813485e-003
8594	-155.7469177	5.84278965	8.556164742	3.088429139e-003
8595	-188.6843109	9.857949257	52.90810013	1.432519525e-003
8596	-177.0965271	8.203656197	35.22145844	2.061676923e-003
8597	-169.097702	7.457315922	37.33930969	2.383352921e-003
8598	-140.0282898	4.513203144	7.936527252	3.718933613e-003
8599	-147.8321533	5.155924797	8.301487923	3.415492529e-003
8600	-157.7458649	7.366603374	69.18531036	2.494155751e-003
8601	-160.7389984	6.634100437	35.58590698	2.752057071e-003
8602	-159.923584	7.345685005	63.41534424	2.486865242e-003
8603	-156.6088409	6.577443123	48.76989365	2.805467602e-003
8604	-152.7585907	6.61153841	60.73819733	2.823791419e-003
8605	-149.0822296	5.86125946	46.57817078	3.144493576e-003
8606	-146.9253693	5.175681114	20.13540649	3.419439963e-003
8607	-130.6732483	3.933463573	23.74389648	4.013289981e-003
8608	-138.871933	4.507046223	19.07663345	3.736501412e-003
8609	-145.4693756	5.904575825	58.18501282	3.161570476e-003
8610	-145.0638275	5.205655098	32.46573639	3.428182254e-003
8611	-121.1878204	3.851313591	51.62262726	4.165738574e-003
8612	-129.899826	3.964018583	29.53613091	4.019472726e-003
8613	-83.09586334	1.2796278	37.87142563	4.621667813e-003
8614	-101.9669495	3.453013659	74.55416107	4.520097718e-003
8615	-99.56770325	2.963721514	65.78129578	4.657016689e-003
8616	-113.6847534	3.250895977	48.19810486	4.416084721e-003
8617	-121.1709824	3.531552553	39.34978867	4.255611657e-003
8618	-122.2280579	3.389108419	28.14132881	4.267712939e-003
8619	-114.517601	2.864634514	27.91745949	4.466200608e-003
8620	-85.62581635	1.25926137	30.59435654	4.5717793e-003
8621	-79.70674133	0.9124564528	26.4440403	4.384803105e-003
8622	-92.56463623	1.666288614	33.55547333	4.683098268e-003
8623	-47.95754242	8.966269493	181.593811	2.541164349e-003
8624	-49.93128204	9.83861351	189.3149414	2.071334393e-003
8625	-47.98988724	5.078550816	139.1009827	4.803321644e-003
8626	139.9396515	5.232645512	-51.07853317	3.991131234e-002
8627	-91.93893433	6.628807545	-136.4993286	3.344200422e-003
8628	87.45263672	5.901648045	-129.956192	8.694485587e-003
8629	132.4669037	8.993497849	-133.5072021	7.969638318e-003
8630	-24.54470444	-0.3076270223	46.62992096	3.459640311e-003
8631	121.3863754	7.370604038	-122.269104	1.085551139e-002
8632	126.9283371	8.162083626	-127.8563385	9.420069546e-003
8633	51.15932465	4.500430107	-130.4180603	8.047845768e-003
8634	147.2025604	5.892682552	-53.25941467	4.138378063e-002
8635	154.5576324	6.598054886	-55.57878494	4.248050027e-002
8636	162.0102844	7.351272106	-58.0457077	4.307323979e-002
8637	83.23588562	5.244838238	-123.7200012	9.731027603e-003
8638	134.2806091	4.495922565	-39.73750305	4.161197285e-002
8639	56.64138412	3.949753046	-120.3665543	9.394437257e-003
8640	108.1040497	6.574959278	-123.3273697	1.03471566e-002
8641	102.8036957	5.812699795	-116.8600235	1.172568864e-002
8642	105.9067993	3.378857851	-66.92876434	2.493270586e-002
8643	172.8717499	12.65952015	-135.4039307	7.13936015e-003
8644	160.829895	8.980333328	-97.25874329	2.182728713e-002
8645	154.516861	9.001807213	-107.3560104	1.690868885e-002
8646	147.8082886	9.022922516	-116.7367859	1.30632252e-002
8647	134.6053772	8.184042931	-120.0682831	1.172840348e-002
8648	141.5124969	8.188381195	-111.9125366	1.466859794e-002
8649	147.9122314	8.170532227	-103.0030212	1.849030741e-002
8650	144.7639771	8.181983948	-107.5693893	1.645347766e-002
8651	128.7675934	7.382943153	-114.6583405	1.32852947e-002
8652	164.9294739	8.143222809	-72.04316711	3.585408194e-002
8653	157.6246948	7.349630833	-69.03144836	3.63533145e-002
8654	125.8983078	3.966492653	-43.64210892	3.731238394e-002
8655	132.8479309	4.62841177	-49.25519562	3.812905925e-002
8656	122.8347473	6.621676922	-109.4142151	1.468006212e-002
8657	115.9116135	6.632464886	-116.8851929	1.218097441e-002
8658	152.6883545	7.361583233	-79.61807251	3.003011989e-002
8659	135.5305481	5.194059849	-60.73199844	3.483813998e-002
8660	145.4902649	6.59820652	-76.22451782	3.049046245e-002
8661	138.2953033	5.873971462	-72.89714813	3.053713226e-002
8662	123.3439178	4.497254848	-66.34227753	2.949034388e-002
8663	126.3391647	5.184817791	-77.86483002	2.609564399e-002
8664	140.3460999	6.609740734	-85.56277466	2.53948474e-002
8665	133.3949432	5.879053116	-81.62831116	2.595060141e-002
8666	131.7640991	6.603729725	-98.15892029	1.923560194e-002
8667	110.5541916	5.924492836	-111.330162	1.345722649e-002
8668	124.9779358	5.84965229	-93.46056366	2.023600609e-002
8669	108.8283005	5.245983124	-101.9571762	1.590049214e-002
8670	117.1689835	5.957077503	-104.8916092	1.571621215e-002
8671	103.7757568	5.220747948	-106.6818771	1.425811843e-002
8672	114.56884	4.549414635	-81.68102264	2.260053043e-002
8673	104.9605713	3.881409168	-80.25041199	2.129264794e-002
8674	66.88779449	3.952583551	-115.031723	1.053654614e-002
8675	93.67495728	4.491871357	-104.0247803	1.413979953e-002
8676	53.10393524	2.914252758	-106.0543213	1.082312338e-002
8677	70.36934662	4.569627762	-122.134346	9.636187315e-003
8678	79.22933197	4.658537865	-117.9106979	1.061644525e-002
8679	60.43425369	2.895676136	-101.7356796	1.185083966e-002
8680	63.7205658	3.398600101	-108.1877213	1.129052998e-002
8681	88.52291107	3.826906681	-97.10585022	1.511685241e-002
8682	79.93235779	3.880203724	-105.1829071	1.286814677e-002
8683	77.50332642	3.16326499	-94.51677704	1.44319265e-002
8684	73.3791275	2.59210372	-86.91439819	1.507079924e-002
8685	88.89102173	1.3603127	-26.83853531	2.586413393e-002
8686	77.44889069	1.743798733	-62.98791504	1.882016295e-002
8687	79.70529175	1.486561775	-52.07123947	2.055886034e-002
8688	67.12819672	0.6193264723	-38.97451782	1.742636778e-002
8689	61.10567856	2.019840479	-84.84848785	1.366404285e-002
8690	56.85199356	1.571622372	-78.29612732	1.35380642e-002
8691	40.61036682	0.7439982295	-69.37510681	1.119400258e-002
8692	40.05695724	9.59295854e-002	-50.85721207	1.022867491e-002
8693	-63.62031937	6.555396557	-150.9305267	3.718022981e-003
8694	-101.8883209	5.841666222	-118.0895691	3.582568752e-003
8695	-31.07442093	6.561218739	160.8799438	4.114378044e-003
8696	-185.5504303	8.955114365	28.42853355	1.752191224e-003
8697	-178.1566315	8.095962524	22.05784035	2.093497642e-003
8698	-194.8616486	9.804574966	15.58635235	1.425702862e-003
8699	-203.3227539	10.71881008	8.814552307	1.108752485e-003
8700	-29.45825005	5.822392464	152.9412994	4.625598194e-003
8701	89.47888184	1.211429954	9.680119514	2.682600098e-002
8702	81.68252563	0.830542624	9.662213326	2.349857459e-002
8703	73.88634491	0.4807433486	8.964651108	2.018815394e-002
8704	66.23833466	0.1700618267	7.955341339	1.694517232e-002
8705	-60.84661865	5.84296751	-143.6266785	4.133297807e-003
8706	-55.33805466	4.538794041	-129.2218628	4.889135653e-003
8707	-58.0591011	5.165493965	-136.330246	4.530105343e-003
8708	-87.43471527	5.904015541	-130.0001678	3.732456889e-003
8709	-84.02355957	5.193672657	-122.4564743	4.101078048e-003
8710	50.48473358	-0.3723100126	-1.186823726	1.030969088e-002
8711	-26.22654152	-7.936453819e-002	53.74833298	4.161292964e-003
8712	-113.5467377	5.890562534	-107.7258835	3.431566256e-003
8713	-117.1498032	5.890733242	-103.7990799	3.393973202e-003
8714	35.7422905	-0.1778529733	-44.20475769	8.665402675e-003
8715	-174.9237823	14.68247604	-157.1934357	1.740410482e-004
8716	-15.87645531	-0.3575725555	48.47371292	3.555908734e-003
8717	-7.265603542	-0.4235055447	48.14476395	3.594955388e-003
8718	-163.5959015	12.64923859	-146.3530426	6.333764304e-004
8719	-162.4378662	11.67494678	-135.5819397	9.179271387e-004
8720	-169.2803955	13.65235424	-151.7968903	3.767562475e-004
8721	-174.1165161	13.64330292	-146.1159363	3.734095344e-004
8722	-179.9066315	14.67505169	-151.379303	1.722687415e-004
8723	14.44647598	14.68212414	234.730011	7.287303561e-005
8724	-202.1014709	14.6741991	-120.1419983	1.650187045e-004
8725	-16.08933067	-0.5433016419	41.13425827	2.692325552e-003
8726	-163.9335022	6.571794033	-3.292660475	2.744410722e-003
8727	-171.8508148	7.330880642	-3.531989098	2.406139174e-003
8728	-179.7412109	8.123042107	-3.785025358	2.070201162e-003
8729	-187.4823608	8.961458206	-10.47544765	1.735393312e-003
8730	-154.0818481	5.838611126	-23.9677372	3.089264737e-003
8731	-162.074646	6.575008392	-25.0620575	2.748864745e-003
8732	-170.0062256	7.344055176	-26.25318146	2.406919066e-003
8733	-203.5497131	10.72401905	1.898681402	1.105460569e-003
8734	-233.7188416	14.64642143	23.60639572	1.536654537e-004
8735	-234.3649139	14.64679813	16.00516701	1.549407358e-004
8736	-234.7715302	14.64808273	8.361006737	1.560649139e-004
8737	-234.9537964	14.65269375	0.6751386523	1.558511968e-004
8738	-226.8737946	13.64263248	-13.86959934	3.301605602e-004
8739	-233.2915497	14.68039131	-29.59482574	1.481307805e-004
8740	-207.8819275	11.66620064	-39.0253334	8.220659424e-004
8741	-230.9663086	14.68261242	-44.30750275	1.48408219e-004
8742	-223.3262939	13.64820004	-42.53186035	3.29036169e-004
8743	-44.08154297	7.316136837	165.9829102	3.512625199e-003
8744	3.674765587	1.393129468	-93.39924622	7.968783393e-003
8745	-126.4114227	3.472284555	6.577653408	4.180602446e-003
8746	-138.332016	4.496819019	-21.85737228	3.72777572e-003
8747	-209.4722137	14.68498802	-106.9500122	1.593853938e-004
8748	-229.4958191	14.68600655	-51.4990654	1.484388861e-004
8749	-202.7779999	13.65197563	-102.8489456	3.479293298e-004
8750	-225.9009705	14.6951704	-65.73695374	1.486980779e-004
8751	-218.5585632	13.66832447	-63.13689804	3.285172454e-004
8752	-221.4004364	14.70149422	-79.72831726	1.503409379e-004
8753	-214.2247925	13.66817379	-76.55931091	3.328968035e-004
8754	-129.9870453	6.59705019	-100.3838272	2.981246553e-003
8755	-136.1368561	7.356893063	-105.3712234	2.622884949e-003
8756	-142.2288513	8.144368172	-110.3037415	2.266781848e-003
8757	-148.42836	8.97128582	-115.1643906	1.911093477e-003
8758	-193.8585815	14.6674633	-132.9449005	1.692579161e-004
8759	-211.1133423	12.66191673	-60.48487091	5.582693916e-004
8760	-207.0110626	12.66841602	-73.46057892	5.626862958e-004
8761	-195.6746063	13.64161587	-115.6372223	3.572157823e-004
8762	-183.3630829	13.63803482	-134.2607574	3.66310644e-004
8763	-187.6602936	13.63384438	-128.1284485	3.654487841e-004
8764	-181.4536285	12.63480854	-123.3160324	6.089376825e-004
8765	-189.1927948	12.64245224	-111.1986389	5.969877179e-004
8766	-149.2792969	7.368870735	-85.9883728	2.524689762e-003
8767	-149.5564117	8.152899742	-100.2932739	2.218335112e-003
8768	-156.0289917	8.159838676	-90.02851868	2.177783927e-003
8769	-166.0401154	9.844245911	-103.844574	1.513573579e-003
8770	-200.1739502	10.73277092	-37.37846375	1.111559982e-003
8771	-177.9074554	8.146249771	-27.41342926	2.067391506e-003
8772	-186.4199982	8.963953972	-22.7091198	1.737976845e-003
8773	-192.4741974	9.836156845	-35.75405502	1.419324349e-003
8774	-184.7457123	8.975988388	-34.34117508	1.740051744e-003
8775	-173.3230896	8.154533386	-48.89472961	2.085954293e-003
8776	-165.7640686	8.985884666	-88.6975174	1.820531338e-003
